symbol,datetime,open,high,low,close,volume,number_of_trades
BTC,2023-09-21 12:50:00,25636.01,25656.7,25636.01,25656.7,16.35267,595
BTC,2023-09-21 12:51:00,25656.7,25660.0,25648.08,25659.99,22.93981,567
BTC,2023-09-21 12:52:00,25660.0,25660.0,25654.46,25659.99,11.58534,495
BTC,2023-09-21 12:53:00,25659.99,25666.28,25659.99,25666.27,14.23393,488
BTC,2023-09-21 12:54:00,25666.27,25668.92,25665.47,25665.48,16.1203,409
BTC,2023-09-21 12:55:00,25665.48,25669.48,25665.47,25669.47,4.63216,275
BTC,2023-09-21 12:56:00,25669.48,25696.54,25669.47,25693.48,39.4157,799
BTC,2023-09-21 12:57:00,25693.48,25697.84,25680.0,25680.01,12.58121,477
BTC,2023-09-21 12:58:00,25680.01,25680.01,25675.0,25675.01,10.41507,327
BTC,2023-09-21 12:59:00,25675.0,25675.01,25667.89,25669.0,49.07647,452
BTC,2023-09-21 13:00:00,25669.0,25677.97,25666.11,25677.96,17.29668,547
BTC,2023-09-21 13:01:00,25677.96,25677.97,25670.0,25670.0,12.84675,317
BTC,2023-09-21 13:02:00,25670.01,25677.71,25668.63,25668.64,13.5566,434
BTC,2023-09-21 13:03:00,25668.63,25674.91,25668.63,25674.9,8.67386,340
BTC,2023-09-21 13:04:00,25674.91,25684.79,25674.9,25684.78,8.96352,383
BTC,2023-09-21 13:05:00,25684.79,25690.0,25679.22,25679.22,11.1391,501
BTC,2023-09-21 13:06:00,25679.22,25679.23,25675.41,25675.41,7.38605,251
BTC,2023-09-21 13:07:00,25675.42,25677.86,25675.41,25677.62,18.28624,327
BTC,2023-09-21 13:08:00,25677.62,25677.62,25671.03,25671.04,15.70305,350
BTC,2023-09-21 13:09:00,25671.03,25671.04,25671.03,25671.03,5.69908,332
BTC,2023-09-21 13:10:00,25671.03,25678.41,25671.03,25678.41,12.92312,468
BTC,2023-09-21 13:11:00,25678.4,25686.65,25678.4,25686.65,13.35772,444
BTC,2023-09-21 13:12:00,25686.64,25694.89,25681.87,25694.89,22.62052,638
BTC,2023-09-21 13:13:00,25694.88,25702.14,25692.74,25692.75,18.06766,645
BTC,2023-09-21 13:14:00,25692.75,25697.13,25688.08,25696.46,14.81554,423
BTC,2023-09-21 13:15:00,25696.47,25696.47,25675.34,25676.92,37.38311,583
BTC,2023-09-21 13:16:00,25676.92,25686.8,25676.91,25686.8,7.82937,335
BTC,2023-09-21 13:17:00,25686.8,25702.51,25686.79,25702.5,9.38498,426
BTC,2023-09-21 13:18:00,25702.51,25716.86,25702.5,25705.0,31.98595,776
BTC,2023-09-21 13:19:00,25705.01,25718.01,25705.0,25718.0,13.27295,566
BTC,2023-09-21 13:20:00,25718.01,25721.35,25710.0,25710.0,27.92755,603
BTC,2023-09-21 13:21:00,25710.01,25722.79,25710.0,25722.79,21.43762,625
BTC,2023-09-21 13:22:00,25722.79,25729.0,25720.58,25720.59,18.91562,688
BTC,2023-09-21 13:23:00,25720.58,25720.59,25710.01,25715.76,16.18128,499
BTC,2023-09-21 13:24:00,25715.76,25720.0,25710.69,25712.71,12.19332,442
BTC,2023-09-21 13:25:00,25712.7,25715.56,25710.01,25710.01,9.07694,435
BTC,2023-09-21 13:26:00,25710.01,25710.02,25701.69,25701.7,25.44846,431
BTC,2023-09-21 13:27:00,25701.69,25701.7,25695.54,25695.54,8.10774,260
BTC,2023-09-21 13:28:00,25695.55,25695.55,25692.23,25692.23,6.53827,342
BTC,2023-09-21 13:29:00,25692.24,25702.88,25692.23,25700.22,13.39425,424
BTC,2023-09-21 13:30:00,25700.23,25700.23,25692.25,25697.65,12.25644,411
BTC,2023-09-21 13:31:00,25697.65,25697.65,25694.1,25697.65,21.76206,365
BTC,2023-09-21 13:32:00,25697.65,25699.83,25696.14,25696.14,7.15728,325
BTC,2023-09-21 13:33:00,25696.14,25696.65,25696.14,25696.64,9.74448,375
BTC,2023-09-21 13:34:00,25696.64,25696.65,25696.64,25696.65,8.16209,215
BTC,2023-09-21 13:35:00,25696.64,25696.65,25689.23,25691.93,14.74341,465
BTC,2023-09-21 13:36:00,25691.93,25693.57,25691.92,25693.57,6.49876,229
BTC,2023-09-21 13:37:00,25693.56,25693.57,25688.85,25688.86,6.15671,267
BTC,2023-09-21 13:38:00,25688.85,25688.86,25685.0,25685.01,3.47315,263
BTC,2023-09-21 13:39:00,25685.0,25686.36,25685.0,25686.35,9.77098,334
BTC,2023-09-21 13:40:00,25686.36,25686.36,25686.35,25686.36,4.84142,250
BTC,2023-09-21 13:41:00,25686.35,25686.36,25682.15,25685.13,7.38887,329
BTC,2023-09-21 13:42:00,25685.14,25685.14,25683.39,25683.39,4.89003,272
BTC,2023-09-21 13:43:00,25683.39,25688.32,25683.39,25688.31,12.36914,352
BTC,2023-09-21 13:44:00,25688.32,25688.32,25678.12,25678.12,7.08783,289
BTC,2023-09-21 13:45:00,25678.13,25678.13,25676.02,25676.03,6.07394,291
BTC,2023-09-21 13:46:00,25676.02,25676.99,25676.02,25676.03,9.58789,303
BTC,2023-09-21 13:47:00,25676.04,25676.04,25674.67,25674.68,7.20052,354
BTC,2023-09-21 13:48:00,25674.67,25676.03,25674.54,25676.02,7.06403,268
BTC,2023-09-21 13:49:00,25676.03,25681.84,25676.02,25681.84,20.03066,471
BTC,2023-09-21 13:50:00,25681.83,25714.02,25681.83,25702.4,53.14143,885
BTC,2023-09-21 13:51:00,25702.39,25729.04,25702.39,25720.93,54.25824,917
BTC,2023-09-21 13:52:00,25720.94,25721.72,25709.24,25716.29,29.89096,636
BTC,2023-09-21 13:53:00,25716.33,25754.85,25716.33,25754.82,107.0732,1636
BTC,2023-09-21 13:54:00,25754.83,25754.83,25729.89,25746.76,48.5406,1050
BTC,2023-09-21 13:55:00,25746.77,25755.09,25735.29,25735.3,29.79776,628
BTC,2023-09-21 13:56:00,25735.3,25739.98,25722.33,25722.33,10.58949,505
BTC,2023-09-21 13:57:00,25722.34,25726.27,25717.77,25721.85,16.12406,500
BTC,2023-09-21 13:58:00,25721.86,25721.95,25713.72,25713.73,11.42224,350
BTC,2023-09-21 13:59:00,25713.73,25713.73,25660.53,25660.53,79.234,1142
BTC,2023-09-21 14:00:00,25660.54,25675.1,25652.08,25652.08,36.64645,822
BTC,2023-09-21 14:01:00,25652.08,25660.91,25652.08,25659.96,16.7167,449
BTC,2023-09-21 14:02:00,25659.96,25674.53,25659.96,25665.0,13.03539,457
BTC,2023-09-21 14:03:00,25664.99,25685.0,25664.99,25684.99,8.57105,413
BTC,2023-09-21 14:04:00,25684.99,25689.04,25669.54,25669.91,11.52471,436
BTC,2023-09-21 14:05:00,25669.91,25679.38,25665.0,25665.0,27.43732,559
BTC,2023-09-21 14:06:00,25665.0,25665.01,25640.05,25645.21,33.23106,806
BTC,2023-09-21 14:07:00,25645.21,25652.34,25616.24,25631.24,76.32825,1032
BTC,2023-09-21 14:08:00,25631.25,25631.25,25619.79,25619.8,12.84643,503
BTC,2023-09-21 14:09:00,25619.79,25630.96,25615.0,25630.95,34.43059,744
BTC,2023-09-21 14:10:00,25630.95,25635.96,25620.0,25635.96,18.87181,472
BTC,2023-09-21 14:11:00,25635.95,25635.96,25620.0,25620.0,26.98553,621
BTC,2023-09-21 14:12:00,25620.0,25634.43,25620.0,25633.28,19.40896,515
BTC,2023-09-21 14:13:00,25633.28,25644.0,25633.27,25640.97,21.30293,432
BTC,2023-09-21 14:14:00,25640.96,25640.97,25629.17,25631.42,7.72687,378
BTC,2023-09-21 14:15:00,25631.43,25633.06,25618.61,25633.06,18.85402,676
BTC,2023-09-21 14:16:00,25633.05,25633.06,25630.07,25630.08,6.48984,248
BTC,2023-09-21 14:17:00,25630.08,25630.08,25620.0,25620.01,11.53908,395
BTC,2023-09-21 14:18:00,25620.0,25620.01,25605.0,25612.78,30.88553,733
BTC,2023-09-21 14:19:00,25612.78,25618.82,25609.0,25617.5,24.56654,555
BTC,2023-09-21 14:20:00,25617.5,25617.51,25601.0,25617.43,28.06115,778
BTC,2023-09-21 14:21:00,25617.43,25634.93,25617.43,25625.02,16.90058,571
BTC,2023-09-21 14:22:00,25625.02,25626.63,25616.83,25626.63,17.04309,416
BTC,2023-09-21 14:23:00,25626.62,25628.44,25621.27,25621.35,27.96342,513
BTC,2023-09-21 14:24:00,25621.36,25623.28,25609.85,25609.86,43.46432,635
BTC,2023-09-21 14:25:00,25609.86,25609.86,25450.0,25492.5,689.80857,11128
BTC,2023-09-21 14:26:00,25492.49,25521.35,25410.14,25512.55,371.60169,5840
BTC,2023-09-21 14:27:00,25512.55,25530.64,25466.64,25506.2,152.4259,2135
BTC,2023-09-21 14:28:00,25506.2,25519.15,25459.92,25478.11,96.30403,1453
BTC,2023-09-21 14:29:00,25478.11,25504.43,25426.27,25504.15,100.12946,2092
BTC,2023-09-21 14:30:00,25504.14,25509.99,25453.04,25495.24,106.23231,1694
BTC,2023-09-21 14:31:00,25495.24,25495.24,25270.0,25290.2,747.52881,12068
BTC,2023-09-21 14:32:00,25290.21,25345.0,25225.0,25298.68,986.5611,11967
BTC,2023-09-21 14:33:00,25298.68,25403.02,25269.39,25388.25,354.13387,4441
BTC,2023-09-21 14:34:00,25388.25,25408.45,25352.12,25375.32,192.83657,2361
BTC,2023-09-21 14:35:00,25375.33,25379.76,25321.74,25349.73,130.52446,1873
BTC,2023-09-21 14:36:00,25349.74,25453.44,25349.73,25433.43,240.49482,3473
BTC,2023-09-21 14:37:00,25433.42,25434.99,25392.35,25393.7,118.39807,1483
BTC,2023-09-21 14:38:00,25393.7,25443.98,25386.42,25436.47,76.15503,1430
BTC,2023-09-21 14:39:00,25436.47,25443.84,25401.51,25423.16,87.07698,1375
BTC,2023-09-21 14:40:00,25423.16,25423.16,25390.0,25401.16,64.53039,1166
BTC,2023-09-21 14:41:00,25401.15,25436.85,25395.15,25433.7,78.98989,1219
BTC,2023-09-21 14:42:00,25433.7,25433.71,25400.45,25423.37,47.67547,1020
BTC,2023-09-21 14:43:00,25423.36,25430.0,25390.99,25400.0,28.14513,892
BTC,2023-09-21 14:44:00,25400.0,25422.77,25392.54,25397.84,56.90658,859
BTC,2023-09-21 14:45:00,25397.84,25407.74,25379.01,25407.74,47.0608,912
BTC,2023-09-21 14:46:00,25407.74,25410.0,25363.2,25373.46,44.20828,1197
BTC,2023-09-21 14:47:00,25373.45,25379.99,25282.6,25318.66,212.682,3428
BTC,2023-09-21 14:48:00,25319.87,25359.99,25310.74,25336.31,87.91351,1494
BTC,2023-09-21 14:49:00,25336.31,25387.73,25330.0,25387.73,61.10121,1632
BTC,2023-09-21 14:50:00,25387.73,25391.1,25340.16,25391.1,53.22279,1178
BTC,2023-09-21 14:51:00,25391.1,25472.55,25391.09,25398.8,222.2679,3621
BTC,2023-09-21 15:07:00,25123.66,25182.61,25051.0,25091.99,282.72719,5726
BTC,2023-09-21 15:08:00,25092.0,25155.91,25021.2,25080.52,301.17312,5958
BTC,2023-09-21 15:09:00,25080.51,25127.68,25004.0,25077.19,337.85078,5346
BTC,2023-09-21 15:10:00,25077.2,25145.42,25052.81,25104.82,163.19434,3137
BTC,2023-09-21 15:11:00,25104.83,25165.0,25086.25,25154.39,145.37648,2880
BTC,2023-09-21 15:12:00,25154.38,25165.0,25126.11,25141.74,102.38715,2042
BTC,2023-09-21 15:13:00,25141.74,25153.09,25101.0,25144.01,94.17213,1947
BTC,2023-09-21 15:14:00,25144.01,25144.01,25100.0,25117.29,101.19745,1780
BTC,2023-09-21 15:15:00,25117.29,25181.2,25115.44,25165.0,125.80627,1914
BTC,2023-09-21 15:16:00,25164.99,25190.0,25155.0,25190.0,129.21558,1806
BTC,2023-09-21 15:17:00,25190.0,25218.92,25182.76,25200.01,185.2647,2580
BTC,2023-09-21 15:18:00,25200.01,25200.01,25167.1,25187.06,132.4293,1461
BTC,2023-09-21 15:19:00,25187.05,25187.06,25099.81,25147.75,511.33413,3102
BTC,2023-09-21 15:20:00,25147.76,25153.19,25090.0,25116.17,231.96724,2760
BTC,2023-09-21 15:21:00,25116.18,25122.73,25095.69,25100.81,91.50164,1563
BTC,2023-09-21 15:22:00,25100.82,25114.66,25078.04,25081.76,91.40645,1898
BTC,2023-09-21 15:23:00,25081.77,25086.38,25050.0,25084.0,147.38843,2141
BTC,2023-09-21 15:24:00,25084.0,25131.23,25061.16,25127.86,278.83116,2713
BTC,2023-09-21 15:25:00,25127.87,25145.17,25082.98,25085.44,174.87584,2303
BTC,2023-09-21 15:26:00,25085.44,25145.42,25075.01,25145.41,89.91869,1770
BTC,2023-09-21 15:27:00,25145.41,25203.62,25143.28,25203.61,163.64891,2563
BTC,2023-09-21 15:28:00,25203.62,25203.65,25147.75,25154.78,139.1506,1828
BTC,2023-09-21 15:29:00,25154.78,25171.83,25133.67,25168.64,38.48194,1114
BTC,2023-09-21 15:30:00,25168.64,25184.84,25139.19,25184.84,81.78625,1488
BTC,2023-09-21 15:31:00,25184.83,25188.93,25140.52,25140.52,66.69158,1225
BTC,2023-09-21 15:32:00,25140.52,25140.53,25094.09,25109.42,122.77469,2209
BTC,2023-09-21 15:33:00,25109.41,25114.98,25062.1,25065.09,112.42508,2192
BTC,2023-09-21 15:34:00,25065.09,25098.58,25051.28,25065.5,123.12637,2018
BTC,2023-09-21 15:35:00,25065.49,25088.78,25038.84,25045.82,146.16501,2194
BTC,2023-09-21 15:36:00,25045.83,25059.99,25000.0,25015.01,459.62434,7953
BTC,2023-09-21 15:37:00,25015.0,25030.0,25000.0,25000.01,339.43364,5592
BTC,2023-09-21 15:38:00,25000.0,25089.36,24951.0,25015.02,415.86068,8073
BTC,2023-09-21 15:39:00,25015.02,25098.14,24984.88,25089.26,169.47879,3148
BTC,2023-09-21 15:40:00,25089.25,25132.11,25077.61,25107.77,174.50642,2552
BTC,2023-09-21 15:41:00,25107.77,25132.52,25085.0,25132.52,70.26643,1567
BTC,2023-09-21 15:42:00,25132.51,25153.64,25120.0,25144.98,84.38214,1953
BTC,2023-09-21 15:43:00,25144.98,25154.52,25121.75,25152.13,51.97543,1285
BTC,2023-09-21 15:44:00,25152.13,25152.14,25130.01,25130.02,52.01308,1356
BTC,2023-09-21 15:45:00,25130.01,25137.8,25117.93,25134.84,65.71271,1419
BTC,2023-09-21 15:46:00,25134.83,25138.65,25106.94,25115.84,36.52481,1176
BTC,2023-09-21 15:47:00,25115.85,25115.85,25090.91,25112.0,39.34978,1077
BTC,2023-09-21 15:48:00,25112.0,25137.84,25095.0,25137.84,30.66563,910
BTC,2023-09-21 15:49:00,25137.83,25137.84,25129.14,25132.71,34.28502,872
BTC,2023-09-21 15:50:00,25132.71,25152.15,25101.72,25101.72,75.95575,1442
BTC,2023-09-21 15:51:00,25101.73,25140.04,25101.72,25130.91,40.78444,1025
BTC,2023-09-21 15:52:00,25130.91,25162.32,25130.9,25154.39,26.07147,919
BTC,2023-09-21 15:53:00,25154.39,25157.99,25131.5,25140.01,38.24472,1080
BTC,2023-09-21 15:54:00,25140.0,25146.83,25117.63,25117.64,35.81024,1159
BTC,2023-09-21 15:55:00,25117.64,25138.28,25106.17,25128.6,75.41142,1224
BTC,2023-09-21 15:56:00,25128.61,25128.61,25103.0,25103.01,35.95886,772
BTC,2023-09-21 15:57:00,25103.0,25122.61,25100.0,25119.99,58.55994,963
BTC,2023-09-21 15:58:00,25119.99,25120.0,25100.01,25100.01,35.68304,677
BTC,2023-09-21 15:59:00,25100.02,25103.75,25100.0,25103.74,79.66239,909
BTC,2023-09-21 16:00:00,25103.73,25148.26,25103.73,25130.01,98.45034,1180
BTC,2023-09-21 16:01:00,25130.01,25130.01,25107.49,25107.5,26.64775,795
BTC,2023-09-21 16:02:00,25107.49,25123.08,25096.31,25123.08,26.92249,820
BTC,2023-09-21 16:03:00,25123.07,25123.09,25106.56,25116.16,24.99338,792
BTC,2023-09-21 16:04:00,25116.15,25142.65,25116.15,25142.65,29.02884,737
BTC,2023-09-21 16:05:00,25142.65,25142.65,25110.76,25114.08,60.69962,863
BTC,2023-09-21 16:06:00,25114.08,25120.77,25103.64,25104.55,26.95573,839
BTC,2023-09-21 16:07:00,25104.56,25113.24,25084.88,25113.24,104.97834,1082
BTC,2023-09-21 16:08:00,25113.23,25121.12,25105.0,25113.29,54.82291,892
BTC,2023-09-21 16:09:00,25113.3,25120.07,25106.0,25106.0,36.65846,804
BTC,2023-09-21 16:10:00,25106.0,25109.68,25095.67,25106.28,26.4757,797
BTC,2023-09-21 16:11:00,25106.28,25106.29,25092.35,25092.35,20.46054,543
BTC,2023-09-21 16:12:00,25092.35,25099.88,25092.35,25093.77,46.20236,698
BTC,2023-09-21 16:13:00,25093.77,25109.4,25093.77,25103.01,52.73116,769
BTC,2023-09-21 16:14:00,25103.02,25106.8,25102.72,25102.73,23.71652,506
BTC,2023-09-21 16:15:00,25102.73,25149.69,25102.72,25149.68,123.98928,967
BTC,2023-09-21 16:16:00,25149.68,25152.17,25115.11,25115.12,74.61636,1079
BTC,2023-09-21 16:17:00,25115.11,25115.98,25105.37,25110.18,28.88551,660
BTC,2023-09-21 16:18:00,25110.19,25128.09,25103.41,25126.38,92.34921,1140
BTC,2023-09-21 16:19:00,25126.39,25127.68,25115.0,25115.97,33.15898,548
BTC,2023-09-21 16:20:00,25115.98,25126.5,25102.22,25118.86,82.1891,1041
BTC,2023-09-21 16:21:00,25118.87,25140.0,25116.12,25139.19,152.77086,1408
BTC,2023-09-21 16:22:00,25139.19,25175.99,25139.18,25167.21,54.91617,1301
BTC,2023-09-21 16:23:00,25167.22,25205.06,25167.21,25196.82,106.94365,2063
BTC,2023-09-21 16:24:00,25196.82,25199.78,25182.66,25194.25,37.15956,837
BTC,2023-09-21 16:25:00,25194.25,25194.25,25168.03,25182.71,73.84659,1036
BTC,2023-09-21 16:26:00,25182.72,25182.72,25161.56,25171.14,49.8037,735
BTC,2023-09-21 16:27:00,25171.14,25201.8,25151.33,25191.09,86.07323,1246
BTC,2023-09-21 16:28:00,25191.09,25202.36,25187.95,25190.02,48.75678,828
BTC,2023-09-21 16:29:00,25190.01,25205.31,25180.16,25205.3,37.83489,748
BTC,2023-09-21 16:30:00,25205.31,25250.49,25205.3,25230.3,107.71512,2549
BTC,2023-09-21 16:31:00,25230.31,25233.11,25186.71,25186.71,37.87058,926
BTC,2023-09-21 16:32:00,25186.71,25195.0,25173.1,25173.11,55.11266,953
BTC,2023-09-21 16:33:00,25173.11,25176.2,25166.17,25166.18,31.18502,629
BTC,2023-09-21 16:34:00,25166.18,25188.32,25166.17,25169.98,38.97538,742
BTC,2023-09-21 16:35:00,25169.97,25169.98,25150.0,25150.0,23.8022,764
BTC,2023-09-21 16:36:00,25150.01,25150.01,25134.56,25139.99,33.68248,797
BTC,2023-09-21 16:37:00,25140.0,25165.0,25139.2,25139.21,49.25522,821
BTC,2023-09-21 16:38:00,25139.21,25150.71,25125.0,25148.55,38.38349,951
BTC,2023-09-21 16:39:00,25148.55,25148.55,25135.65,25145.22,20.75113,517
BTC,2023-09-21 16:40:00,25145.23,25145.23,25117.45,25130.48,44.65519,1050
BTC,2023-09-21 16:41:00,25130.48,25147.55,25130.48,25131.88,42.6619,721
BTC,2023-09-21 16:42:00,25131.88,25143.78,25131.88,25135.01,17.88685,473
BTC,2023-09-21 16:43:00,25135.0,25153.7,25135.0,25153.7,33.95919,784
BTC,2023-09-21 16:44:00,25153.7,25156.1,25132.9,25132.9,32.75759,712
BTC,2023-09-21 16:45:00,25132.91,25145.0,25132.9,25139.22,13.71769,437
BTC,2023-09-21 16:46:00,25139.21,25158.57,25139.21,25150.01,15.27999,481
BTC,2023-09-21 16:47:00,25150.01,25168.49,25150.0,25167.24,22.14153,622
BTC,2023-09-21 16:48:00,25167.25,25194.56,25166.35,25185.51,63.72879,983
BTC,2023-09-21 16:49:00,25185.51,25216.47,25185.5,25205.0,47.63032,951
BTC,2023-09-21 16:50:00,25205.01,25208.26,25195.0,25195.0,27.99706,772
BTC,2023-09-21 16:51:00,25195.0,25195.01,25177.04,25181.44,22.14101,420
BTC,2023-09-21 16:52:00,25181.45,25181.45,25171.8,25171.8,7.24517,343
BTC,2023-09-21 16:53:00,25171.81,25176.72,25169.36,25169.37,23.14384,492
BTC,2023-09-21 16:54:00,25169.36,25169.37,25165.51,25166.84,7.97768,321
BTC,2023-09-21 16:55:00,25166.84,25192.3,25165.0,25192.3,31.05585,631
BTC,2023-09-21 16:56:00,25192.29,25215.0,25176.47,25188.57,51.75997,923
BTC,2023-09-21 16:57:00,25188.57,25188.57,25177.37,25177.37,12.47842,446
BTC,2023-09-21 16:58:00,25177.37,25180.09,25177.37,25177.7,13.89494,410
BTC,2023-09-21 16:59:00,25177.7,25179.58,25177.38,25178.32,6.65459,297
BTC,2023-09-21 17:00:00,25178.32,25178.32,25165.01,25172.2,15.92866,450
BTC,2023-09-21 17:01:00,25172.19,25172.2,25151.65,25161.05,29.79654,617
BTC,2023-09-21 17:02:00,25161.04,25161.05,25150.37,25150.38,13.67043,365
BTC,2023-09-21 17:03:00,25150.37,25150.38,25140.0,25142.57,31.87623,513
BTC,2023-09-21 17:04:00,25142.57,25162.28,25138.49,25152.05,51.36107,734
BTC,2023-09-21 17:05:00,25152.06,25158.63,25143.27,25157.16,18.25358,512
BTC,2023-09-21 17:06:00,25157.17,25160.0,25155.0,25157.18,31.6202,451
BTC,2023-09-21 17:07:00,25157.17,25170.0,25157.17,25167.72,11.45128,457
BTC,2023-09-21 17:08:00,25167.72,25204.41,25167.72,25188.58,29.32632,671
BTC,2023-09-21 17:09:00,25188.58,25215.0,25188.57,25214.99,49.38229,641
BTC,2023-09-21 17:10:00,25215.0,25215.0,25180.0,25180.0,34.64397,649
BTC,2023-09-21 17:11:00,25180.0,25180.01,25175.0,25175.0,7.73567,260
BTC,2023-09-21 17:12:00,25175.01,25195.0,25175.0,25195.0,17.04136,415
BTC,2023-09-21 17:13:00,25195.0,25195.0,25173.54,25173.54,18.44071,490
BTC,2023-09-21 17:14:00,25173.55,25180.0,25171.21,25179.99,18.3459,422
BTC,2023-09-21 17:15:00,25179.99,25200.75,25177.5,25193.0,37.84948,528
BTC,2023-09-21 17:16:00,25193.01,25207.17,25193.0,25203.4,10.87944,381
BTC,2023-09-21 17:17:00,25203.39,25205.29,25198.56,25198.57,18.54173,377
BTC,2023-09-21 17:18:00,25198.57,25200.0,25180.49,25180.49,19.26491,530
BTC,2023-09-21 17:19:00,25180.5,25190.0,25180.49,25185.01,12.4381,341
BTC,2023-09-21 17:20:00,25185.01,25192.29,25183.07,25192.28,19.40243,485
BTC,2023-09-21 17:21:00,25192.28,25199.44,25180.4,25180.4,12.59747,425
BTC,2023-09-21 17:22:00,25180.4,25180.41,25171.39,25171.84,14.30017,402
BTC,2023-09-21 17:23:00,25171.84,25187.86,25169.39,25169.4,41.95749,613
BTC,2023-09-21 17:24:00,25169.39,25178.04,25159.99,25166.73,35.61999,585
BTC,2023-09-21 17:25:00,25166.73,25166.73,25155.0,25158.16,11.23457,444
BTC,2023-09-21 17:26:00,25158.17,25159.54,25150.0,25156.17,10.43507,455
BTC,2023-09-21 17:27:00,25156.16,25156.17,25141.67,25141.68,15.98523,582
BTC,2023-09-21 17:28:00,25141.67,25155.0,25141.67,25143.63,13.86627,440
BTC,2023-09-21 17:29:00,25143.63,25159.59,25143.62,25159.59,5.79106,342
BTC,2023-09-21 17:30:00,25159.59,25159.59,25145.01,25145.02,23.25534,479
BTC,2023-09-21 17:31:00,25145.02,25146.59,25135.0,25139.47,13.12669,408
BTC,2023-09-21 17:32:00,25139.46,25146.59,25133.33,25133.34,17.41762,460
BTC,2023-09-21 17:33:00,25133.34,25139.95,25130.09,25139.61,44.03469,516
BTC,2023-09-21 17:34:00,25139.6,25148.08,25139.6,25148.08,8.26092,284
BTC,2023-09-21 17:35:00,25148.07,25148.08,25136.64,25140.71,10.07403,381
BTC,2023-09-21 17:36:00,25140.71,25140.71,25130.53,25130.54,7.58886,253
BTC,2023-09-21 17:37:00,25130.53,25133.66,25102.0,25103.75,55.26346,1127
BTC,2023-09-21 17:38:00,25103.76,25122.74,25070.09,25082.76,103.00041,1881
BTC,2023-09-21 17:39:00,25082.76,25085.0,25051.01,25084.99,120.45669,1736
BTC,2023-09-21 17:40:00,25084.99,25113.63,25084.99,25105.02,29.43122,641
BTC,2023-09-21 17:41:00,25105.01,25138.42,25105.01,25137.5,13.97422,575
BTC,2023-09-21 17:42:00,25137.5,25137.5,25120.0,25120.0,6.67118,413
BTC,2023-09-21 17:43:00,25120.01,25121.2,25105.0,25105.0,18.15478,405
BTC,2023-09-21 17:44:00,25105.0,25114.11,25103.68,25103.69,19.61767,442
BTC,2023-09-21 17:45:00,25103.68,25109.56,25103.68,25107.99,13.37705,381
BTC,2023-09-21 17:46:00,25107.99,25122.54,25107.22,25122.53,18.77882,434
BTC,2023-09-21 17:47:00,25122.53,25142.15,25122.53,25136.12,13.34093,546
BTC,2023-09-21 17:48:00,25136.13,25141.56,25123.01,25141.55,21.08776,523
BTC,2023-09-21 17:49:00,25141.56,25141.56,25130.69,25130.69,12.96617,305
BTC,2023-09-21 17:50:00,25130.69,25134.73,25126.3,25129.55,15.7357,517
BTC,2023-09-21 17:51:00,25129.55,25132.31,25116.12,25116.13,9.6452,378
BTC,2023-09-21 17:52:00,25116.13,25150.39,25116.12,25150.39,29.48596,645
BTC,2023-09-21 17:53:00,25150.38,25165.37,25150.38,25160.81,15.69581,524
BTC,2023-09-21 17:54:00,25160.8,25160.81,25152.42,25152.43,9.66897,334
BTC,2023-09-21 17:55:00,25152.43,25152.43,25141.07,25141.07,11.7092,302
BTC,2023-09-21 17:56:00,25141.08,25170.0,25141.07,25167.03,31.00035,602
BTC,2023-09-21 17:57:00,25167.03,25185.0,25167.02,25185.0,20.87973,551
BTC,2023-09-21 17:58:00,25185.0,25190.0,25165.13,25165.13,25.25394,700
BTC,2023-09-21 17:59:00,25165.13,25167.99,25156.85,25156.85,12.98584,386
BTC,2023-09-21 18:00:00,25156.86,25164.94,25153.98,25153.98,16.46036,409
BTC,2023-09-21 18:01:00,25153.99,25153.99,25137.99,25138.52,36.98033,552
BTC,2023-09-21 18:02:00,25138.51,25148.12,25138.51,25138.7,26.59699,572
BTC,2023-09-21 18:03:00,25138.7,25138.71,25127.34,25127.49,13.09939,427
BTC,2023-09-21 18:04:00,25127.5,25140.14,25127.49,25137.52,19.9651,418
BTC,2023-09-21 18:05:00,25137.52,25137.79,25127.07,25137.78,12.54571,346
BTC,2023-09-21 18:06:00,25137.78,25160.0,25137.78,25158.01,15.34919,463
BTC,2023-09-21 18:07:00,25158.01,25169.72,25151.0,25169.72,16.23245,554
BTC,2023-09-21 18:08:00,25169.71,25174.36,25163.25,25165.61,12.21571,511
BTC,2023-09-21 18:09:00,25165.61,25171.12,25160.0,25160.01,15.85497,452
BTC,2023-09-21 18:10:00,25160.0,25162.92,25160.0,25160.17,9.34446,333
BTC,2023-09-21 18:11:00,25160.17,25178.25,25160.17,25178.25,26.85545,529
BTC,2023-09-21 18:12:00,25178.25,25178.73,25169.88,25178.59,20.88863,529
BTC,2023-09-21 18:13:00,25178.59,25181.51,25176.32,25181.51,13.83641,392
BTC,2023-09-21 18:14:00,25181.5,25223.14,25181.5,25203.75,106.92004,1486
BTC,2023-09-21 18:15:00,25203.75,25210.24,25191.87,25204.99,58.77681,668
BTC,2023-09-21 18:16:00,25204.99,25205.0,25195.4,25205.0,26.05451,529
BTC,2023-09-21 18:17:00,25205.0,25206.66,25204.02,25206.13,6.33067,254
BTC,2023-09-21 18:18:00,25206.12,25206.13,25198.19,25205.0,13.81081,418
BTC,2023-09-21 18:19:00,25205.0,25229.43,25204.99,25223.92,20.85172,586
